firm,Dates,Price,Symbol,Date,Nifty50 prices
3IINFOTECH,18-04-2011,44.5,NIFTY50,24-03-2006,"3,279.80"
3IINFOTECH,19-04-2011,43.7,NIFTY50,27-03-2006,"3,321.65"
3IINFOTECH,20-04-2011,44.85,NIFTY50,28-03-2006,"3,325.00"
3IINFOTECH,21-04-2011,44.95,NIFTY50,29-03-2006,"3,354.20"
3IINFOTECH,22-04-2011,44.95,NIFTY50,30-03-2006,"3,418.95"
3IINFOTECH,25-04-2011,48,NIFTY50,31-03-2006,"3,402.55"
3IINFOTECH,26-04-2011,47.35,NIFTY50,03-04-2006,"3,473.30"
3IINFOTECH,27-04-2011,47.2,NIFTY50,04-04-2006,"3,483.15"
3IINFOTECH,28-04-2011,50.15,NIFTY50,05-04-2006,"3,510.90"
3IINFOTECH,29-04-2011,49.45,NIFTY50,07-04-2006,"3,454.80"
3IINFOTECH,02-05-2011,48.25,NIFTY50,10-04-2006,"3,478.45"
3IINFOTECH,03-05-2011,46.35,NIFTY50,12-04-2006,"3,380.00"
3IINFOTECH,04-05-2011,45.5,NIFTY50,13-04-2006,"3,345.50"
3IINFOTECH,05-05-2011,44.9,NIFTY50,17-04-2006,"3,425.15"
3IINFOTECH,06-05-2011,45.65,NIFTY50,18-04-2006,"3,518.10"
3IINFOTECH,09-05-2011,45,NIFTY50,19-04-2006,"3,535.85"
3IINFOTECH,10-05-2011,46.1,NIFTY50,20-04-2006,"3,573.50"
3IINFOTECH,11-05-2011,50.8,NIFTY50,21-04-2006,"3,573.05"
3IINFOTECH,12-05-2011,49.9,NIFTY50,24-04-2006,"3,548.90"
3IINFOTECH,13-05-2011,50,NIFTY50,25-04-2006,"3,462.65"
3IINFOTECH,16-05-2011,49.8,NIFTY50,26-04-2006,"3,555.75"
3IINFOTECH,17-05-2011,48.4,NIFTY50,27-04-2006,"3,508.10"
3IINFOTECH,18-05-2011,46.45,NIFTY50,28-04-2006,"3,508.35"
3IINFOTECH,19-05-2011,46.3,NIFTY50,29-04-2006,"3,557.60"
3IINFOTECH,20-05-2011,46.1,NIFTY50,02-05-2006,"3,605.45"
3IINFOTECH,23-05-2011,44.95,NIFTY50,03-05-2006,"3,634.25"
3IINFOTECH,24-05-2011,44.65,NIFTY50,04-05-2006,"3,648.40"
3IINFOTECH,25-05-2011,44.25,NIFTY50,05-05-2006,"3,663.95"
3IINFOTECH,26-05-2011,44.05,NIFTY50,08-05-2006,"3,693.15"
3IINFOTECH,27-05-2011,45.15,NIFTY50,09-05-2006,"3,720.55"
3IINFOTECH,30-05-2011,46.9,NIFTY50,10-05-2006,"3,754.25"
3IINFOTECH,31-05-2011,46.85,NIFTY50,11-05-2006,"3,701.05"
3IINFOTECH,01-06-2011,49.25,NIFTY50,12-05-2006,"3,650.05"
3IINFOTECH,02-06-2011,49.5,NIFTY50,15-05-2006,"3,502.95"
3IINFOTECH,03-06-2011,48.6,NIFTY50,16-05-2006,"3,523.30"
3IINFOTECH,06-06-2011,47.75,NIFTY50,17-05-2006,"3,635.10"
3IINFOTECH,07-06-2011,48.6,NIFTY50,18-05-2006,"3,388.90"
3IINFOTECH,08-06-2011,47.75,NIFTY50,19-05-2006,"3,246.90"
3IINFOTECH,09-06-2011,47.5,NIFTY50,22-05-2006,"3,081.35"
3IINFOTECH,10-06-2011,47.25,NIFTY50,23-05-2006,"3,199.35"
3IINFOTECH,13-06-2011,48.1,NIFTY50,24-05-2006,"3,115.55"
3IINFOTECH,14-06-2011,48.2,NIFTY50,25-05-2006,"3,177.70"
3IINFOTECH,15-06-2011,48.5,NIFTY50,26-05-2006,"3,209.60"
3IINFOTECH,16-06-2011,47.5,NIFTY50,29-05-2006,"3,214.90"
3IINFOTECH,17-06-2011,46.4,NIFTY50,30-05-2006,"3,185.30"
3IINFOTECH,20-06-2011,42.95,NIFTY50,31-05-2006,"3,071.05"
3IINFOTECH,21-06-2011,43.15,NIFTY50,01-06-2006,"2,962.25"
3IINFOTECH,22-06-2011,42.75,NIFTY50,02-06-2006,"3,091.35"
3IINFOTECH,23-06-2011,43.3,NIFTY50,05-06-2006,"3,016.65"
3IINFOTECH,24-06-2011,44.3,NIFTY50,06-06-2006,"2,937.30"
3IINFOTECH,27-06-2011,44.5,NIFTY50,07-06-2006,"2,860.45"
3IINFOTECH,28-06-2011,44.85,NIFTY50,08-06-2006,"2,724.35"
3IINFOTECH,29-06-2011,45.45,NIFTY50,09-06-2006,"2,866.30"
3IINFOTECH,30-06-2011,46.2,NIFTY50,12-06-2006,"2,776.85"
3IINFOTECH,01-07-2011,47.25,NIFTY50,13-06-2006,"2,663.30"
3IINFOTECH,04-07-2011,47.45,NIFTY50,14-06-2006,"2,632.80"
3IINFOTECH,05-07-2011,47.8,NIFTY50,15-06-2006,"2,798.80"
3IINFOTECH,06-07-2011,47.35,NIFTY50,16-06-2006,"2,890.35"
3IINFOTECH,07-07-2011,46.2,NIFTY50,19-06-2006,"2,916.90"
3IINFOTECH,08-07-2011,45.7,NIFTY50,20-06-2006,"2,861.30"
3IINFOTECH,11-07-2011,45.05,NIFTY50,21-06-2006,"2,923.45"
3IINFOTECH,12-07-2011,43.95,NIFTY50,22-06-2006,"2,994.75"
3IINFOTECH,13-07-2011,44.65,NIFTY50,23-06-2006,"3,042.70"
3IINFOTECH,14-07-2011,44.8,NIFTY50,25-06-2006,"3,050.30"
3IINFOTECH,15-07-2011,44.2,NIFTY50,26-06-2006,"2,943.20"
3IINFOTECH,18-07-2011,44.35,NIFTY50,27-06-2006,"2,982.45"
3IINFOTECH,19-07-2011,44.65,NIFTY50,28-06-2006,"2,981.10"
3IINFOTECH,20-07-2011,45.5,NIFTY50,29-06-2006,"2,997.90"
3IINFOTECH,21-07-2011,43.3,NIFTY50,30-06-2006,"3,128.20"
3IINFOTECH,22-07-2011,42.8,NIFTY50,03-07-2006,"3,150.95"
3IINFOTECH,25-07-2011,43.25,NIFTY50,04-07-2006,"3,138.65"
3IINFOTECH,26-07-2011,42.85,NIFTY50,05-07-2006,"3,197.10"
3IINFOTECH,27-07-2011,42.25,NIFTY50,06-07-2006,"3,156.40"
3IINFOTECH,28-07-2011,40.9,NIFTY50,07-07-2006,"3,075.85"
3IINFOTECH,29-07-2011,40.9,NIFTY50,10-07-2006,"3,142.00"
3IINFOTECH,01-08-2011,40.45,NIFTY50,11-07-2006,"3,116.15"
3IINFOTECH,02-08-2011,38.85,NIFTY50,12-07-2006,"3,195.90"
3IINFOTECH,03-08-2011,38.2,NIFTY50,13-07-2006,"3,169.30"
3IINFOTECH,04-08-2011,38.2,NIFTY50,14-07-2006,"3,123.35"
3IINFOTECH,05-08-2011,35.5,NIFTY50,17-07-2006,"3,007.55"
3IINFOTECH,08-08-2011,32.1,NIFTY50,18-07-2006,"2,993.65"
3IINFOTECH,09-08-2011,30.9,NIFTY50,19-07-2006,"2,932.75"
3IINFOTECH,10-08-2011,32.15,NIFTY50,20-07-2006,"3,023.05"
3IINFOTECH,11-08-2011,31.6,NIFTY50,21-07-2006,"2,945.00"
3IINFOTECH,12-08-2011,31.25,NIFTY50,24-07-2006,"2,985.85"
3IINFOTECH,15-08-2011,31.25,NIFTY50,25-07-2006,"3,040.50"
3IINFOTECH,16-08-2011,29.4,NIFTY50,26-07-2006,"3,110.15"
3IINFOTECH,17-08-2011,28.6,NIFTY50,27-07-2006,"3,156.15"
3IINFOTECH,18-08-2011,28.1,NIFTY50,28-07-2006,"3,130.80"
3IINFOTECH,19-08-2011,27.2,NIFTY50,31-07-2006,"3,143.20"
3IINFOTECH,22-08-2011,27.7,NIFTY50,01-08-2006,"3,147.80"
3IINFOTECH,23-08-2011,28.4,NIFTY50,02-08-2006,"3,182.10"
3IINFOTECH,24-08-2011,27.45,NIFTY50,03-08-2006,"3,190.00"
3IINFOTECH,25-08-2011,26.1,NIFTY50,04-08-2006,"3,176.75"
3IINFOTECH,26-08-2011,25.45,NIFTY50,07-08-2006,"3,151.10"
3IINFOTECH,29-08-2011,26.95,NIFTY50,08-08-2006,"3,212.40"
3IINFOTECH,30-08-2011,27.1,NIFTY50,09-08-2006,"3,254.60"
3IINFOTECH,31-08-2011,27.1,NIFTY50,10-08-2006,"3,260.10"
3IINFOTECH,01-09-2011,27.1,NIFTY50,11-08-2006,"3,274.35"
3IINFOTECH,02-09-2011,27.3,NIFTY50,14-08-2006,"3,313.10"
3IINFOTECH,05-09-2011,27.15,NIFTY50,16-08-2006,"3,356.05"
3IINFOTECH,06-09-2011,28.35,NIFTY50,17-08-2006,"3,353.90"
3IINFOTECH,07-09-2011,29.15,NIFTY50,18-08-2006,"3,356.75"
3IINFOTECH,08-09-2011,29.5,NIFTY50,21-08-2006,"3,366.00"
3IINFOTECH,09-09-2011,30,NIFTY50,22-08-2006,"3,364.60"
3IINFOTECH,12-09-2011,28.1,NIFTY50,23-08-2006,"3,335.80"
3IINFOTECH,13-09-2011,28.25,NIFTY50,24-08-2006,"3,370.40"
3IINFOTECH,14-09-2011,29.05,NIFTY50,25-08-2006,"3,385.95"
3IINFOTECH,15-09-2011,29.1,NIFTY50,28-08-2006,"3,401.10"
3IINFOTECH,16-09-2011,28.7,NIFTY50,29-08-2006,"3,425.70"
3IINFOTECH,19-09-2011,28.3,NIFTY50,30-08-2006,"3,430.35"
3IINFOTECH,20-09-2011,28.95,NIFTY50,31-08-2006,"3,413.90"
3IINFOTECH,21-09-2011,28.95,NIFTY50,01-09-2006,"3,435.45"
3IINFOTECH,22-09-2011,27.5,NIFTY50,04-09-2006,"3,476.85"
3IINFOTECH,23-09-2011,27,NIFTY50,05-09-2006,"3,473.75"
3IINFOTECH,26-09-2011,26.3,NIFTY50,06-09-2006,"3,477.25"
3IINFOTECH,27-09-2011,26.95,NIFTY50,07-09-2006,"3,454.55"
3IINFOTECH,28-09-2011,26.8,NIFTY50,08-09-2006,"3,471.45"
3IINFOTECH,29-09-2011,26.45,NIFTY50,11-09-2006,"3,366.15"
3IINFOTECH,30-09-2011,26.3,NIFTY50,12-09-2006,"3,389.90"
3IINFOTECH,03-10-2011,25.7,NIFTY50,13-09-2006,"3,454.55"
3IINFOTECH,04-10-2011,25.75,NIFTY50,14-09-2006,"3,471.60"
3IINFOTECH,05-10-2011,25.1,NIFTY50,15-09-2006,"3,478.60"
3IINFOTECH,06-10-2011,25.1,NIFTY50,18-09-2006,"3,492.75"
3IINFOTECH,07-10-2011,25.75,NIFTY50,19-09-2006,"3,457.35"
3IINFOTECH,10-10-2011,25.95,NIFTY50,20-09-2006,"3,502.80"
3IINFOTECH,11-10-2011,26,NIFTY50,21-09-2006,"3,553.05"
3IINFOTECH,12-10-2011,26.7,NIFTY50,22-09-2006,"3,544.05"
3IINFOTECH,13-10-2011,26.35,NIFTY50,25-09-2006,"3,523.45"
3IINFOTECH,14-10-2011,26.6,NIFTY50,26-09-2006,"3,571.75"
3IINFOTECH,17-10-2011,26.5,NIFTY50,27-09-2006,"3,579.30"
3IINFOTECH,18-10-2011,25.45,NIFTY50,28-09-2006,"3,571.75"
3IINFOTECH,19-10-2011,26.15,NIFTY50,29-09-2006,"3,588.40"
3IINFOTECH,20-10-2011,25.6,NIFTY50,03-10-2006,"3,569.60"
3IINFOTECH,21-10-2011,25.45,NIFTY50,04-10-2006,"3,515.35"
3IINFOTECH,24-10-2011,24.85,NIFTY50,05-10-2006,"3,564.90"
3IINFOTECH,25-10-2011,24.6,NIFTY50,06-10-2006,"3,569.70"
3IINFOTECH,26-10-2011,24.85,NIFTY50,09-10-2006,"3,567.15"
3IINFOTECH,27-10-2011,24.85,NIFTY50,10-10-2006,"3,571.05"
3IINFOTECH,28-10-2011,25.85,NIFTY50,11-10-2006,"3,558.55"
3IINFOTECH,31-10-2011,25.55,NIFTY50,12-10-2006,"3,621.05"
3IINFOTECH,01-11-2011,25.2,NIFTY50,13-10-2006,"3,676.05"
3IINFOTECH,02-11-2011,25.35,NIFTY50,16-10-2006,"3,723.95"
3IINFOTECH,03-11-2011,25.2,NIFTY50,17-10-2006,"3,715.00"
3IINFOTECH,04-11-2011,25.4,NIFTY50,18-10-2006,"3,710.65"
3IINFOTECH,07-11-2011,25.4,NIFTY50,19-10-2006,"3,677.80"
3IINFOTECH,08-11-2011,24.65,NIFTY50,20-10-2006,"3,676.85"
3IINFOTECH,09-11-2011,24.35,NIFTY50,21-10-2006,"3,683.50"
3IINFOTECH,10-11-2011,24.35,NIFTY50,23-10-2006,"3,657.30"
3IINFOTECH,11-11-2011,23.5,NIFTY50,26-10-2006,"3,677.55"
3IINFOTECH,14-11-2011,21.85,NIFTY50,27-10-2006,"3,739.35"
3IINFOTECH,15-11-2011,20.5,NIFTY50,30-10-2006,"3,769.10"
3IINFOTECH,16-11-2011,20.45,NIFTY50,31-10-2006,"3,744.10"
3IINFOTECH,17-11-2011,20.45,NIFTY50,01-11-2006,"3,767.05"
3IINFOTECH,18-11-2011,19.75,NIFTY50,02-11-2006,"3,791.20"
3IINFOTECH,21-11-2011,18.6,NIFTY50,03-11-2006,"3,805.35"
3IINFOTECH,22-11-2011,18.95,NIFTY50,06-11-2006,"3,809.25"
3IINFOTECH,23-11-2011,17.9,NIFTY50,07-11-2006,"3,798.75"
3IINFOTECH,24-11-2011,19.05,NIFTY50,08-11-2006,"3,777.30"
3IINFOTECH,25-11-2011,18.25,NIFTY50,09-11-2006,"3,796.40"
3IINFOTECH,28-11-2011,19.15,NIFTY50,10-11-2006,"3,834.75"
3IINFOTECH,29-11-2011,19.15,NIFTY50,13-11-2006,"3,858.75"
3IINFOTECH,30-11-2011,18.55,NIFTY50,14-11-2006,"3,865.90"
3IINFOTECH,01-12-2011,18.7,NIFTY50,15-11-2006,"3,876.30"
3IINFOTECH,02-12-2011,19.7,NIFTY50,16-11-2006,"3,876.85"
3IINFOTECH,05-12-2011,20.3,NIFTY50,17-11-2006,"3,852.80"
3IINFOTECH,06-12-2011,20.3,NIFTY50,20-11-2006,"3,856.15"
3IINFOTECH,07-12-2011,20.05,NIFTY50,21-11-2006,"3,918.25"
3IINFOTECH,08-12-2011,19.25,NIFTY50,22-11-2006,"3,954.75"
3IINFOTECH,09-12-2011,17.9,NIFTY50,23-11-2006,"3,945.45"
3IINFOTECH,12-12-2011,17.55,NIFTY50,24-11-2006,"3,950.85"
3IINFOTECH,13-12-2011,18.8,NIFTY50,27-11-2006,"3,968.90"
3IINFOTECH,14-12-2011,16.9,NIFTY50,28-11-2006,"3,921.75"
3IINFOTECH,15-12-2011,15.2,NIFTY50,29-11-2006,"3,928.20"
3IINFOTECH,16-12-2011,13.85,NIFTY50,30-11-2006,"3,954.50"
3IINFOTECH,19-12-2011,12.8,NIFTY50,01-12-2006,"3,997.60"
3IINFOTECH,20-12-2011,12.2,NIFTY50,04-12-2006,"4,001.00"
3IINFOTECH,21-12-2011,12.65,NIFTY50,05-12-2006,"4,015.75"
3IINFOTECH,22-12-2011,12.6,NIFTY50,06-12-2006,"4,015.95"
3IINFOTECH,23-12-2011,12.45,NIFTY50,07-12-2006,"4,015.35"
3IINFOTECH,26-12-2011,12.5,NIFTY50,08-12-2006,"3,962.00"
3IINFOTECH,27-12-2011,12.4,NIFTY50,11-12-2006,"3,849.50"
3IINFOTECH,28-12-2011,12,NIFTY50,12-12-2006,"3,716.90"
3IINFOTECH,29-12-2011,12,NIFTY50,13-12-2006,"3,765.20"
3IINFOTECH,30-12-2011,11.7,NIFTY50,14-12-2006,"3,843.05"
3IINFOTECH,02-01-2012,12.1,NIFTY50,15-12-2006,"3,888.65"
3IINFOTECH,03-01-2012,12.77,NIFTY50,18-12-2006,"3,928.75"
3IINFOTECH,04-01-2012,12.74,NIFTY50,19-12-2006,"3,832.00"
3IINFOTECH,05-01-2012,12.56,NIFTY50,20-12-2006,"3,815.55"
3IINFOTECH,06-01-2012,13.08,NIFTY50,21-12-2006,"3,833.50"
3IINFOTECH,09-01-2012,14.16,NIFTY50,22-12-2006,"3,871.15"
3IINFOTECH,10-01-2012,16.22,NIFTY50,26-12-2006,"3,940.50"
3IINFOTECH,11-01-2012,16.52,NIFTY50,27-12-2006,"3,974.25"
3IINFOTECH,12-01-2012,15.94,NIFTY50,28-12-2006,"3,970.55"
3IINFOTECH,13-01-2012,16.89,NIFTY50,29-12-2006,"3,966.40"
3IINFOTECH,16-01-2012,17.35,NIFTY50,02-01-2007,"4,007.40"
3IINFOTECH,17-01-2012,17.48,NIFTY50,03-01-2007,"4,024.05"
3IINFOTECH,18-01-2012,16.18,NIFTY50,04-01-2007,"3,988.80"
3IINFOTECH,19-01-2012,16.66,NIFTY50,05-01-2007,"3,983.40"
3IINFOTECH,20-01-2012,16.45,NIFTY50,08-01-2007,"3,933.40"
3IINFOTECH,23-01-2012,16.03,NIFTY50,09-01-2007,"3,911.40"
3IINFOTECH,24-01-2012,17.19,NIFTY50,10-01-2007,"3,850.30"
3IINFOTECH,25-01-2012,16.19,NIFTY50,11-01-2007,"3,942.25"
3IINFOTECH,26-01-2012,16.19,NIFTY50,12-01-2007,"4,052.45"
3IINFOTECH,27-01-2012,16.53,NIFTY50,15-01-2007,"4,078.40"
3IINFOTECH,30-01-2012,15.37,NIFTY50,16-01-2007,"4,080.50"
3IINFOTECH,31-01-2012,15.79,NIFTY50,17-01-2007,"4,076.45"
3IINFOTECH,01-02-2012,16.1,NIFTY50,18-01-2007,"4,109.05"
3IINFOTECH,02-02-2012,16.35,NIFTY50,19-01-2007,"4,090.15"
3IINFOTECH,03-02-2012,18.3,NIFTY50,22-01-2007,"4,102.45"
3IINFOTECH,06-02-2012,18.2,NIFTY50,23-01-2007,"4,066.10"
3IINFOTECH,07-02-2012,17.35,NIFTY50,24-01-2007,"4,089.90"
3IINFOTECH,08-02-2012,17.95,NIFTY50,25-01-2007,"4,147.70"
3IINFOTECH,09-02-2012,18.35,NIFTY50,29-01-2007,"4,124.45"
3IINFOTECH,10-02-2012,18.3,NIFTY50,31-01-2007,"4,082.70"
3IINFOTECH,13-02-2012,17.9,NIFTY50,01-02-2007,"4,137.20"
3IINFOTECH,14-02-2012,18.1,NIFTY50,02-02-2007,"4,183.50"
3IINFOTECH,15-02-2012,20.65,NIFTY50,05-02-2007,"4,215.35"
3IINFOTECH,16-02-2012,20.45,NIFTY50,06-02-2007,"4,195.90"
3IINFOTECH,17-02-2012,20.35,NIFTY50,07-02-2007,"4,224.25"
3IINFOTECH,20-02-2012,20.35,NIFTY50,08-02-2007,"4,223.40"
3IINFOTECH,21-02-2012,20.7,NIFTY50,09-02-2007,"4,187.40"
3IINFOTECH,22-02-2012,18.65,NIFTY50,12-02-2007,"4,058.30"
3IINFOTECH,23-02-2012,19.05,NIFTY50,13-02-2007,"4,044.55"
3IINFOTECH,24-02-2012,18.3,NIFTY50,14-02-2007,"4,047.10"
3IINFOTECH,27-02-2012,16.7,NIFTY50,15-02-2007,"4,146.20"
3IINFOTECH,28-02-2012,17.15,NIFTY50,19-02-2007,"4,164.55"
3IINFOTECH,29-02-2012,17.15,NIFTY50,20-02-2007,"4,106.95"
3IINFOTECH,01-03-2012,16.95,NIFTY50,21-02-2007,"4,096.20"
3IINFOTECH,02-03-2012,17.2,NIFTY50,22-02-2007,"4,040.00"
3IINFOTECH,05-03-2012,16.45,NIFTY50,23-02-2007,"3,938.95"
3IINFOTECH,06-03-2012,16.25,NIFTY50,26-02-2007,"3,942.00"
3IINFOTECH,07-03-2012,16,NIFTY50,27-02-2007,"3,893.90"
3IINFOTECH,08-03-2012,16,NIFTY50,28-02-2007,"3,745.30"
3IINFOTECH,09-03-2012,16.8,NIFTY50,01-03-2007,"3,811.20"
3IINFOTECH,12-03-2012,16.85,NIFTY50,02-03-2007,"3,726.75"
3IINFOTECH,13-03-2012,16.95,NIFTY50,05-03-2007,"3,576.50"
3IINFOTECH,14-03-2012,16.75,NIFTY50,06-03-2007,"3,655.65"
3IINFOTECH,15-03-2012,16.45,NIFTY50,07-03-2007,"3,626.85"
3IINFOTECH,16-03-2012,15.75,NIFTY50,08-03-2007,"3,761.65"
3IINFOTECH,19-03-2012,15.2,NIFTY50,09-03-2007,"3,718.00"
3IINFOTECH,20-03-2012,15.2,NIFTY50,12-03-2007,"3,734.60"
3IINFOTECH,21-03-2012,16.5,NIFTY50,13-03-2007,"3,770.55"
3IINFOTECH,22-03-2012,16.85,NIFTY50,14-03-2007,"3,641.10"
3IINFOTECH,23-03-2012,16.55,NIFTY50,15-03-2007,"3,643.60"
3IINFOTECH,26-03-2012,15.75,NIFTY50,16-03-2007,"3,608.55"
3IINFOTECH,27-03-2012,15.7,NIFTY50,19-03-2007,"3,678.90"
3IINFOTECH,28-03-2012,15.1,NIFTY50,20-03-2007,"3,697.60"
3IINFOTECH,29-03-2012,15.2,NIFTY50,21-03-2007,"3,764.55"
3IINFOTECH,30-03-2012,15.5,NIFTY50,22-03-2007,"3,875.90"
3IINFOTECH,02-04-2012,16.2,NIFTY50,23-03-2007,"3,861.05"
3IINFOTECH,03-04-2012,16.1,NIFTY50,26-03-2007,"3,819.95"
3IINFOTECH,04-04-2012,16.05,NIFTY50,28-03-2007,"3,761.10"
3IINFOTECH,05-04-2012,16.05,NIFTY50,29-03-2007,"3,798.10"
3IINFOTECH,06-04-2012,16.05,NIFTY50,30-03-2007,"3,821.55"
3IINFOTECH,09-04-2012,15.7,NIFTY50,02-04-2007,"3,633.60"
3IINFOTECH,10-04-2012,15.8,NIFTY50,03-04-2007,"3,690.65"
3IINFOTECH,11-04-2012,15.9,NIFTY50,04-04-2007,"3,733.25"
3IINFOTECH,12-04-2012,15.95,NIFTY50,05-04-2007,"3,752.00"
3IINFOTECH,13-04-2012,15.55,NIFTY50,09-04-2007,"3,843.50"
3IINFOTECH,16-04-2012,15.55,NIFTY50,10-04-2007,"3,848.15"
3IINFOTECH,17-04-2012,15.7,NIFTY50,11-04-2007,"3,862.65"
3IINFOTECH,18-04-2012,15.55,NIFTY50,12-04-2007,"3,829.85"
3IINFOTECH,19-04-2012,15.4,NIFTY50,13-04-2007,"3,917.35"
3IINFOTECH,20-04-2012,15.15,NIFTY50,16-04-2007,"4,013.35"
3IINFOTECH,23-04-2012,14.8,NIFTY50,17-04-2007,"3,984.95"
3IINFOTECH,24-04-2012,14.7,NIFTY50,18-04-2007,"4,011.60"
3IINFOTECH,25-04-2012,14.05,NIFTY50,19-04-2007,"3,997.65"
3IINFOTECH,26-04-2012,14.25,NIFTY50,20-04-2007,"4,083.55"
3IINFOTECH,27-04-2012,14.05,NIFTY50,23-04-2007,"4,085.10"
3IINFOTECH,30-04-2012,14.3,NIFTY50,24-04-2007,"4,141.80"
3IINFOTECH,01-05-2012,14.3,NIFTY50,25-04-2007,"4,167.30"
3IINFOTECH,02-05-2012,14.4,NIFTY50,26-04-2007,"4,177.85"
3IINFOTECH,03-05-2012,13.99,NIFTY50,27-04-2007,"4,083.50"
3IINFOTECH,04-05-2012,13.39,NIFTY50,30-04-2007,"4,087.90"
3IINFOTECH,07-05-2012,13.45,NIFTY50,03-05-2007,"4,150.85"
3IINFOTECH,08-05-2012,13.06,NIFTY50,04-05-2007,"4,117.35"
3IINFOTECH,09-05-2012,12.93,NIFTY50,07-05-2007,"4,111.15"
3IINFOTECH,10-05-2012,12.77,NIFTY50,08-05-2007,"4,077.00"
3IINFOTECH,11-05-2012,12.52,NIFTY50,09-05-2007,"4,079.30"
3IINFOTECH,14-05-2012,12.48,NIFTY50,10-05-2007,"4,066.80"
3IINFOTECH,15-05-2012,12.47,NIFTY50,11-05-2007,"4,076.65"
3IINFOTECH,16-05-2012,12.64,NIFTY50,14-05-2007,"4,134.30"
3IINFOTECH,17-05-2012,12.16,NIFTY50,15-05-2007,"4,120.30"
3IINFOTECH,18-05-2012,12,NIFTY50,16-05-2007,"4,170.95"
3IINFOTECH,21-05-2012,12.14,NIFTY50,17-05-2007,"4,219.55"
3IINFOTECH,22-05-2012,12.4,NIFTY50,18-05-2007,"4,214.50"
3IINFOTECH,23-05-2012,13.06,NIFTY50,21-05-2007,"4,260.90"
3IINFOTECH,24-05-2012,12.95,NIFTY50,22-05-2007,"4,278.10"
3IINFOTECH,25-05-2012,12.91,NIFTY50,23-05-2007,"4,246.20"
3IINFOTECH,28-05-2012,12.75,NIFTY50,24-05-2007,"4,204.90"
3IINFOTECH,29-05-2012,13.1,NIFTY50,25-05-2007,"4,248.15"
3IINFOTECH,30-05-2012,11.73,NIFTY50,28-05-2007,"4,256.55"
3IINFOTECH,31-05-2012,11.23,NIFTY50,29-05-2007,"4,293.25"
3IINFOTECH,01-06-2012,11.06,NIFTY50,30-05-2007,"4,249.65"
3IINFOTECH,04-06-2012,10.93,NIFTY50,31-05-2007,"4,295.80"
3IINFOTECH,05-06-2012,11.4,NIFTY50,01-06-2007,"4,297.05"
3IINFOTECH,06-06-2012,11.38,NIFTY50,04-06-2007,"4,267.05"
3IINFOTECH,07-06-2012,11.49,NIFTY50,05-06-2007,"4,284.65"
3IINFOTECH,08-06-2012,11.2,NIFTY50,06-06-2007,"4,198.25"
3IINFOTECH,11-06-2012,10.92,NIFTY50,07-06-2007,"4,179.50"
3IINFOTECH,12-06-2012,10.66,NIFTY50,08-06-2007,"4,145.00"
3IINFOTECH,13-06-2012,9.87,NIFTY50,11-06-2007,"4,145.60"
3IINFOTECH,14-06-2012,9.63,NIFTY50,12-06-2007,"4,155.20"
3IINFOTECH,15-06-2012,9.68,NIFTY50,13-06-2007,"4,113.05"
3IINFOTECH,18-06-2012,9.03,NIFTY50,14-06-2007,"4,170.00"
3IINFOTECH,19-06-2012,8.57,NIFTY50,15-06-2007,"4,171.45"
3IINFOTECH,20-06-2012,8.71,NIFTY50,18-06-2007,"4,147.10"
3IINFOTECH,21-06-2012,8.79,NIFTY50,19-06-2007,"4,214.30"
3IINFOTECH,22-06-2012,9.34,NIFTY50,20-06-2007,"4,248.65"
3IINFOTECH,25-06-2012,9.84,NIFTY50,21-06-2007,"4,267.40"
3IINFOTECH,26-06-2012,10.19,NIFTY50,22-06-2007,"4,252.05"
3IINFOTECH,27-06-2012,9.71,NIFTY50,25-06-2007,"4,259.40"
3IINFOTECH,28-06-2012,9.77,NIFTY50,26-06-2007,"4,285.70"
3IINFOTECH,29-06-2012,9.83,NIFTY50,27-06-2007,"4,263.95"
3IINFOTECH,02-07-2012,10.26,NIFTY50,28-06-2007,"4,282.00"
3IINFOTECH,03-07-2012,11.14,NIFTY50,29-06-2007,"4,318.30"
3IINFOTECH,04-07-2012,12.18,NIFTY50,02-07-2007,"4,313.75"
3IINFOTECH,05-07-2012,12.69,NIFTY50,03-07-2007,"4,357.55"
3IINFOTECH,06-07-2012,12.53,NIFTY50,04-07-2007,"4,359.30"
3IINFOTECH,09-07-2012,11.99,NIFTY50,05-07-2007,"4,353.95"
3IINFOTECH,10-07-2012,12.87,NIFTY50,06-07-2007,"4,384.85"
3IINFOTECH,11-07-2012,12.49,NIFTY50,09-07-2007,"4,419.40"
3IINFOTECH,12-07-2012,12.29,NIFTY50,10-07-2007,"4,406.05"
3IINFOTECH,13-07-2012,12.57,NIFTY50,11-07-2007,"4,387.15"
3IINFOTECH,16-07-2012,12.29,NIFTY50,12-07-2007,"4,446.15"
3IINFOTECH,17-07-2012,11.63,NIFTY50,13-07-2007,"4,504.55"
3IINFOTECH,18-07-2012,11.42,NIFTY50,16-07-2007,"4,512.15"
3IINFOTECH,19-07-2012,11.17,NIFTY50,17-07-2007,"4,496.75"
3IINFOTECH,20-07-2012,11.14,NIFTY50,18-07-2007,"4,499.55"
3IINFOTECH,23-07-2012,10.87,NIFTY50,19-07-2007,"4,562.10"
3IINFOTECH,24-07-2012,10.36,NIFTY50,20-07-2007,"4,566.05"
3IINFOTECH,25-07-2012,10.14,NIFTY50,23-07-2007,"4,619.35"
