firm,Dates,Price,Symbol,Date,Nifty50 prices,W
3IINFOTECH,2015-02-19,7.82,NIFTY50,2010-04-19,5203.65,[2.17702187]
3IINFOTECH,2015-02-20,8.19,NIFTY50,2010-04-20,5230.1,[2.21811594]
3IINFOTECH,2015-02-23,7.95,NIFTY50,2010-04-21,5244.9,[2.19165353]
3IINFOTECH,2015-02-24,7.92,NIFTY50,2010-04-22,5269.35,[2.18829595]
3IINFOTECH,2015-02-25,7.79,NIFTY50,2010-04-23,5304.1,[2.17361471]
3IINFOTECH,2015-02-26,8.28,NIFTY50,2010-04-26,5322.45,[2.22786155]
3IINFOTECH,2015-02-27,8.21,NIFTY50,2010-04-27,5308.35,[2.22028985]
3IINFOTECH,2015-03-02,7.97,NIFTY50,2010-04-28,5215.45,[2.19388568]
3IINFOTECH,2015-03-03,8.14,NIFTY50,2010-04-29,5254.15,[2.21266039]
3IINFOTECH,2015-03-04,7.93,NIFTY50,2010-04-30,5278.0,[2.18941639]
3IINFOTECH,2015-03-05,7.98,NIFTY50,2010-03-05,5222.75,[2.19499988]
3IINFOTECH,2015-03-06,7.98,NIFTY50,2010-04-05,5148.5,[2.19499988]
3IINFOTECH,2015-03-09,7.71,NIFTY50,2010-05-05,5124.9,[2.16447179]
3IINFOTECH,2015-03-10,7.62,NIFTY50,2010-06-05,5090.85,[2.15408508]
3IINFOTECH,2015-03-11,7.55,NIFTY50,2010-07-05,5018.05,[2.14593128]
3IINFOTECH,2015-03-12,7.61,NIFTY50,2010-10-05,5193.6,[2.15292432]
3IINFOTECH,2015-03-13,7.41,NIFTY50,2010-11-05,5136.15,[2.12942147]
3IINFOTECH,2015-03-16,7.22,NIFTY50,2010-12-05,5156.65,[2.10657021]
3IINFOTECH,2015-03-17,7.17,NIFTY50,2010-05-13,5178.9,[2.10046891]
3IINFOTECH,2015-03-18,7.16,NIFTY50,2010-05-14,5093.5,[2.09924417]
3IINFOTECH,2015-03-19,7.07,NIFTY50,2010-05-17,5059.9,[2.08815348]
3IINFOTECH,2015-03-20,6.81,NIFTY50,2010-05-18,5066.2,[2.05540496]
3IINFOTECH,2015-03-23,6.46,NIFTY50,2010-05-19,4919.65,[2.00955541]
3IINFOTECH,2015-03-24,6.16,NIFTY50,2010-05-20,4947.6,[1.96850998]
3IINFOTECH,2015-03-25,6.04,NIFTY50,2010-05-21,4931.15,[1.95160817]
3IINFOTECH,2015-03-26,5.96,NIFTY50,2010-05-24,4943.95,[1.94017947]
3IINFOTECH,2015-03-27,5.69,NIFTY50,2010-05-25,4806.75,[1.90061387]
3IINFOTECH,2015-03-30,5.79,NIFTY50,2010-05-26,4917.4,[1.91545094]
3IINFOTECH,2015-03-31,5.85,NIFTY50,2010-05-27,5003.1,[1.92424865]
3IINFOTECH,2015-04-01,6.2,NIFTY50,2010-05-28,5066.55,[1.97408103]
3IINFOTECH,2015-04-02,6.2,NIFTY50,2010-05-31,5086.3,[1.97408103]
3IINFOTECH,2015-04-03,6.2,NIFTY50,2010-01-06,4970.2,[1.97408103]
3IINFOTECH,2015-04-06,6.88,NIFTY50,2010-02-06,5019.85,[2.0643279]
3IINFOTECH,2015-04-07,7.08,NIFTY50,2010-03-06,5110.5,[2.08939187]
3IINFOTECH,2015-04-08,7.08,NIFTY50,2010-04-06,5135.5,[2.08939187]
3IINFOTECH,2015-04-09,7.34,NIFTY50,2010-07-06,5034.0,[2.12106322]
3IINFOTECH,2015-04-10,7.69,NIFTY50,2010-08-06,4987.1,[2.16217294]
3IINFOTECH,2015-04-13,7.39,NIFTY50,2010-09-06,5000.3,[2.12704052]
3IINFOTECH,2015-04-14,7.39,NIFTY50,2010-10-06,5078.6,[2.12704052]
3IINFOTECH,2015-04-15,7.53,NIFTY50,2010-11-06,5119.35,[2.14358936]
3IINFOTECH,2015-04-16,7.37,NIFTY50,2010-06-14,5197.7,[2.12465388]
3IINFOTECH,2015-04-17,7.18,NIFTY50,2010-06-15,5222.35,[2.10169215]
3IINFOTECH,2015-04-20,6.89,NIFTY50,2010-06-16,5233.35,[2.06559613]
3IINFOTECH,2015-04-21,6.86,NIFTY50,2010-06-17,5274.85,[2.06178661]
3IINFOTECH,2015-04-22,6.84,NIFTY50,2010-06-18,5262.6,[2.05923883]
3IINFOTECH,2015-04-23,6.86,NIFTY50,2010-06-21,5353.3,[2.06178661]
3IINFOTECH,2015-04-24,6.57,NIFTY50,2010-06-22,5316.55,[2.02419307]
3IINFOTECH,2015-04-27,6.37,NIFTY50,2010-06-23,5323.15,[1.99741771]
3IINFOTECH,2015-04-28,6.3,NIFTY50,2010-06-24,5320.6,[1.98787435]
3IINFOTECH,2015-04-29,6.14,NIFTY50,2010-06-25,5269.05,[1.96571278]
3IINFOTECH,2015-04-30,6.04,NIFTY50,2010-06-28,5333.5,[1.95160817]
3IINFOTECH,2015-05-01,6.04,NIFTY50,2010-06-29,5256.15,[1.95160817]
3IINFOTECH,2015-05-04,6.24,NIFTY50,2010-06-30,5312.5,[1.97962121]
3IINFOTECH,2015-05-05,6.04,NIFTY50,2010-01-07,5251.4,[1.95160817]
3IINFOTECH,2015-05-06,5.74,NIFTY50,2010-02-07,5237.1,[1.90805992]
3IINFOTECH,2015-05-07,5.34,NIFTY50,2010-05-07,5235.9,[1.84687877]
3IINFOTECH,2015-05-08,5.01,NIFTY50,2010-06-07,5289.05,[1.79342475]
3IINFOTECH,2015-05-11,4.8,NIFTY50,2010-07-07,5241.1,[1.75785792]
3IINFOTECH,2015-05-12,3.84,NIFTY50,2010-08-07,5296.85,[1.57691472]
3IINFOTECH,2015-05-13,3.46,NIFTY50,2010-09-07,5352.45,[1.49514877]
3IINFOTECH,2015-05-14,3.21,NIFTY50,2010-12-07,5383.0,[1.43746265]
3IINFOTECH,2015-05-15,2.9,NIFTY50,2010-07-13,5400.65,[1.36097655]
3IINFOTECH,2015-05-18,2.77,NIFTY50,2010-07-14,5386.15,[1.327075]
3IINFOTECH,2015-05-19,2.64,NIFTY50,2010-07-15,5378.75,[1.29198368]
3IINFOTECH,2015-05-20,2.51,NIFTY50,2010-07-16,5393.9,[1.25561604]
3IINFOTECH,2015-05-21,2.39,NIFTY50,2010-07-19,5386.45,[1.22082992]
3IINFOTECH,2015-05-22,2.28,NIFTY50,2010-07-20,5368.0,[1.18784342]
3IINFOTECH,2015-05-25,2.39,NIFTY50,2010-07-21,5399.35,[1.22082992]
3IINFOTECH,2015-05-26,2.5,NIFTY50,2010-07-22,5441.95,[1.25276297]
3IINFOTECH,2015-05-27,2.62,NIFTY50,2010-07-23,5449.1,[1.28647403]
3IINFOTECH,2015-05-28,2.75,NIFTY50,2010-07-26,5418.6,[1.32175584]
3IINFOTECH,2015-05-29,2.88,NIFTY50,2010-07-27,5430.6,[1.35583515]
3IINFOTECH,2015-06-01,3.02,NIFTY50,2010-07-28,5397.55,[1.3912819]
3IINFOTECH,2015-06-02,3.17,NIFTY50,2010-07-29,5408.9,[1.42791604]
3IINFOTECH,2015-06-03,3.32,NIFTY50,2010-07-30,5367.6,[1.4632554]
3IINFOTECH,2015-06-04,3.48,NIFTY50,2010-02-08,5431.65,[1.49962305]
3IINFOTECH,2015-06-05,3.65,NIFTY50,2010-03-08,5439.55,[1.53686722]
3IINFOTECH,2015-06-08,3.83,NIFTY50,2010-04-08,5467.85,[1.57484647]
3IINFOTECH,2015-06-09,4.02,NIFTY50,2010-05-08,5447.1,[1.61342993]
3IINFOTECH,2015-06-10,4.22,NIFTY50,2010-06-08,5439.25,[1.6524974]
3IINFOTECH,2015-06-11,4.41,NIFTY50,2010-09-08,5486.15,[1.68824909]
3IINFOTECH,2015-06-12,4.52,NIFTY50,2010-10-08,5460.7,[1.70837786]
3IINFOTECH,2015-06-15,4.74,NIFTY50,2010-11-08,5420.6,[1.74745921]
3IINFOTECH,2015-06-16,4.97,NIFTY50,2010-12-08,5416.45,[1.78674693]
3IINFOTECH,2015-06-17,5.21,NIFTY50,2010-08-13,5452.1,[1.8261609]
3IINFOTECH,2015-06-18,5.47,NIFTY50,2010-08-16,5418.3,[1.86717611]
3IINFOTECH,2015-06-19,5.74,NIFTY50,2010-08-17,5414.15,[1.90805992]
3IINFOTECH,2015-06-22,6.02,NIFTY50,2010-08-18,5479.15,[1.94876322]
3IINFOTECH,2015-06-23,6.32,NIFTY50,2010-08-19,5540.2,[1.99061033]
3IINFOTECH,2015-06-24,6.63,NIFTY50,2010-08-20,5530.65,[2.03208785]
3IINFOTECH,2015-06-25,6.3,NIFTY50,2010-08-23,5543.5,[1.98787435]
3IINFOTECH,2015-06-26,5.99,NIFTY50,2010-08-24,5505.1,[1.94448056]
3IINFOTECH,2015-06-29,5.7,NIFTY50,2010-08-25,5462.35,[1.90210753]
3IINFOTECH,2015-06-30,5.42,NIFTY50,2010-08-26,5477.9,[1.85941812]
3IINFOTECH,2015-07-01,5.15,NIFTY50,2010-08-27,5408.7,[1.81645208]
3IINFOTECH,2015-07-02,4.9,NIFTY50,2010-08-30,5415.45,[1.77495235]
3IINFOTECH,2015-07-03,4.66,NIFTY50,2010-08-31,5402.4,[1.73342389]
3IINFOTECH,2015-07-06,4.43,NIFTY50,2010-01-09,5471.85,[1.69193913]
3IINFOTECH,2015-07-07,4.21,NIFTY50,2010-02-09,5486.15,[1.65057986]
3IINFOTECH,2015-07-08,4.42,NIFTY50,2010-03-09,5479.4,[1.69009582]
3IINFOTECH,2015-07-09,4.64,NIFTY50,2010-06-09,5576.95,[1.72988407]
3IINFOTECH,2015-07-10,4.49,NIFTY50,2010-07-09,5604.0,[1.70292826]
3IINFOTECH,2015-07-13,4.27,NIFTY50,2010-08-09,5607.85,[1.66203036]
3IINFOTECH,2015-07-14,4.06,NIFTY50,2010-09-09,5640.05,[1.62136648]
3IINFOTECH,2015-07-15,4.26,NIFTY50,2010-09-13,5760.0,[1.66013103]
3IINFOTECH,2015-07-16,4.29,NIFTY50,2010-09-14,5795.55,[1.66581825]
3IINFOTECH,2015-07-17,4.21,NIFTY50,2010-09-15,5860.95,[1.65057986]
3IINFOTECH,2015-07-20,4.04,NIFTY50,2010-09-16,5828.7,[1.61740608]
3IINFOTECH,2015-07-21,3.99,NIFTY50,2010-09-17,5884.95,[1.60743591]
3IINFOTECH,2015-07-22,4.18,NIFTY50,2010-09-20,5980.45,[1.64480506]
3IINFOTECH,2015-07-23,4.2,NIFTY50,2010-09-21,6009.05,[1.64865863]
3IINFOTECH,2015-07-24,4.0,NIFTY50,2010-09-22,5991.0,[1.60943791]
3IINFOTECH,2015-07-27,3.95,NIFTY50,2010-09-23,5959.55,[1.59938758]
3IINFOTECH,2015-07-28,4.01,NIFTY50,2010-09-24,6018.3,[1.61143592]
3IINFOTECH,2015-07-29,3.82,NIFTY50,2010-09-27,6035.65,[1.57277393]
3IINFOTECH,2015-07-30,3.63,NIFTY50,2010-09-28,6029.5,[1.53255687]
3IINFOTECH,2015-07-31,3.81,NIFTY50,2010-09-29,5991.3,[1.57069708]
3IINFOTECH,2015-08-03,4.0,NIFTY50,2010-09-30,6029.95,[1.60943791]
3IINFOTECH,2015-08-04,3.83,NIFTY50,2010-01-10,6143.4,[1.57484647]
3IINFOTECH,2015-08-05,3.95,NIFTY50,2010-04-10,6159.45,[1.59938758]
3IINFOTECH,2015-08-06,4.05,NIFTY50,2010-05-10,6145.8,[1.61938824]
3IINFOTECH,2015-08-07,3.98,NIFTY50,2010-06-10,6186.45,[1.60542989]
3IINFOTECH,2015-08-10,3.93,NIFTY50,2010-07-10,6120.3,[1.59533899]
3IINFOTECH,2015-08-11,3.74,NIFTY50,2010-08-10,6103.45,[1.55603714]
3IINFOTECH,2015-08-12,3.56,NIFTY50,2010-11-10,6135.85,[1.51732262]
3IINFOTECH,2015-08-13,3.39,NIFTY50,2010-12-10,6090.9,[1.47932923]
3IINFOTECH,2015-08-14,3.3,NIFTY50,2010-10-13,6233.9,[1.45861502]
3IINFOTECH,2015-08-17,3.14,NIFTY50,2010-10-14,6177.35,[1.42069579]
3IINFOTECH,2015-08-18,2.99,NIFTY50,2010-10-15,6062.65,[1.38379123]
3IINFOTECH,2015-08-19,2.85,NIFTY50,2010-10-18,6075.95,[1.34807315]
3IINFOTECH,2015-08-20,2.99,NIFTY50,2010-10-19,6027.3,[1.38379123]
3IINFOTECH,2015-08-21,3.13,NIFTY50,2010-10-20,5982.1,[1.41827741]
3IINFOTECH,2015-08-24,3.01,NIFTY50,2010-10-21,6101.5,[1.38879124]
3IINFOTECH,2015-08-25,3.02,NIFTY50,2010-10-22,6066.05,[1.3912819]
3IINFOTECH,2015-08-26,3.06,NIFTY50,2010-10-25,6105.8,[1.40118297]
3IINFOTECH,2015-08-27,3.06,NIFTY50,2010-10-26,6082.0,[1.40118297]
3IINFOTECH,2015-08-28,3.11,NIFTY50,2010-10-27,6012.65,[1.41342303]
3IINFOTECH,2015-08-31,3.15,NIFTY50,2010-10-28,5987.7,[1.42310833]
3IINFOTECH,2015-09-01,3.03,NIFTY50,2010-10-29,6017.7,[1.39376638]
3IINFOTECH,2015-09-02,2.95,NIFTY50,2010-01-11,6117.55,[1.37371558]
3IINFOTECH,2015-09-03,3.09,NIFTY50,2010-02-11,6119.0,[1.40854497]
3IINFOTECH,2015-09-04,2.94,NIFTY50,2010-03-11,6160.5,[1.37118072]
3IINFOTECH,2015-09-07,2.88,NIFTY50,2010-04-11,6281.8,[1.35583515]
3IINFOTECH,2015-09-08,2.93,NIFTY50,2010-05-11,6312.45,[1.36863943]
3IINFOTECH,2015-09-09,2.98,NIFTY50,2010-08-11,6273.2,[1.38128182]
3IINFOTECH,2015-09-10,2.96,NIFTY50,2010-09-11,6301.55,[1.37624403]
3IINFOTECH,2015-09-11,2.93,NIFTY50,2010-10-11,6275.7,[1.36863943]
3IINFOTECH,2015-09-14,3.07,NIFTY50,2010-11-11,6194.25,[1.403643]
3IINFOTECH,2015-09-15,3.22,NIFTY50,2010-12-11,6071.65,[1.43983513]
3IINFOTECH,2015-09-16,3.26,NIFTY50,2010-11-15,6121.6,[1.44926916]
3IINFOTECH,2015-09-17,3.26,NIFTY50,2010-11-16,5988.7,[1.44926916]
3IINFOTECH,2015-09-18,3.14,NIFTY50,2010-11-18,5998.8,[1.42069579]
3IINFOTECH,2015-09-21,3.08,NIFTY50,2010-11-19,5890.3,[1.40609699]
3IINFOTECH,2015-09-22,3.03,NIFTY50,2010-11-22,6010.0,[1.39376638]
3IINFOTECH,2015-09-23,3.03,NIFTY50,2010-11-23,5934.75,[1.39376638]
3IINFOTECH,2015-09-24,3.0,NIFTY50,2010-11-24,5865.75,[1.38629436]
3IINFOTECH,2015-09-25,3.0,NIFTY50,2010-11-25,5799.75,[1.38629436]
3IINFOTECH,2015-09-28,3.04,NIFTY50,2010-11-26,5751.95,[1.39624469]
3IINFOTECH,2015-09-29,3.03,NIFTY50,2010-11-29,5830.0,[1.39376638]
3IINFOTECH,2015-09-30,3.18,NIFTY50,2010-11-30,5862.7,[1.43031125]
3IINFOTECH,2015-10-01,3.33,NIFTY50,2010-01-12,5960.9,[1.46556754]
3IINFOTECH,2015-10-02,3.33,NIFTY50,2010-02-12,6011.7,[1.46556754]
3IINFOTECH,2015-10-05,3.66,NIFTY50,2010-03-12,5992.8,[1.53901545]
3IINFOTECH,2015-10-06,4.02,NIFTY50,2010-06-12,5992.25,[1.61342993]
3IINFOTECH,2015-10-07,4.03,NIFTY50,2010-07-12,5976.55,[1.61541998]
3IINFOTECH,2015-10-08,4.26,NIFTY50,2010-08-12,5903.7,[1.66013103]
3IINFOTECH,2015-10-09,4.17,NIFTY50,2010-09-12,5766.5,[1.64287269]
3IINFOTECH,2015-10-12,3.97,NIFTY50,2010-10-12,5857.35,[1.60341984]
3IINFOTECH,2015-10-13,3.78,NIFTY50,2010-12-13,5907.65,[1.56444055]
3IINFOTECH,2015-10-14,3.69,NIFTY50,2010-12-14,5944.1,[1.54543258]
3IINFOTECH,2015-10-15,3.69,NIFTY50,2010-12-15,5892.3,[1.54543258]
3IINFOTECH,2015-10-16,3.71,NIFTY50,2010-12-16,5948.75,[1.54968791]
3IINFOTECH,2015-10-19,3.85,NIFTY50,2010-12-20,5947.05,[1.5789787]
3IINFOTECH,2015-10-20,4.04,NIFTY50,2010-12-21,6000.65,[1.61740608]
3IINFOTECH,2015-10-21,4.24,NIFTY50,2010-12-22,5984.4,[1.6563215]
3IINFOTECH,2015-10-22,4.24,NIFTY50,2010-12-23,5980.0,[1.6563215]
3IINFOTECH,2015-10-23,4.35,NIFTY50,2010-12-24,6011.6,[1.67709656]
3IINFOTECH,2015-10-26,4.14,NIFTY50,2010-12-27,5998.1,[1.63705308]
3IINFOTECH,2015-10-27,3.94,NIFTY50,2010-12-28,5996.0,[1.59736533]
3IINFOTECH,2015-10-28,3.76,NIFTY50,2010-12-29,6060.35,[1.56024767]
3IINFOTECH,2015-10-29,3.94,NIFTY50,2010-12-30,6101.85,[1.59736533]
3IINFOTECH,2015-10-30,3.82,NIFTY50,2010-12-31,6134.5,[1.57277393]
3IINFOTECH,2015-11-02,3.77,NIFTY50,2011-03-01,6157.6,[1.5623463]
3IINFOTECH,2015-11-03,3.76,NIFTY50,2011-04-01,6146.35,[1.56024767]
3IINFOTECH,2015-11-04,3.72,NIFTY50,2011-05-01,6079.8,[1.5518088]
3IINFOTECH,2015-11-05,3.89,NIFTY50,2011-06-01,6048.25,[1.5871923]
3IINFOTECH,2015-11-06,3.9,NIFTY50,2011-07-01,5904.6,[1.58923521]
3IINFOTECH,2015-11-09,3.9,NIFTY50,2011-10-01,5762.85,[1.58923521]
3IINFOTECH,2015-11-10,4.07,NIFTY50,2011-11-01,5754.1,[1.62334082]
3IINFOTECH,2015-11-11,4.11,NIFTY50,2011-12-01,5863.25,[1.6311994]
3IINFOTECH,2015-11-12,4.11,NIFTY50,2011-01-13,5751.9,[1.6311994]
3IINFOTECH,2015-11-13,4.18,NIFTY50,2011-01-14,5654.55,[1.64480506]
3IINFOTECH,2015-11-16,4.23,NIFTY50,2011-01-17,5654.75,[1.65441128]
3IINFOTECH,2015-11-17,4.05,NIFTY50,2011-01-18,5724.05,[1.61938824]
3IINFOTECH,2015-11-18,3.84,NIFTY50,2011-01-19,5691.05,[1.57691472]
3IINFOTECH,2015-11-19,3.83,NIFTY50,2011-01-20,5711.6,[1.57484647]
3IINFOTECH,2015-11-20,3.93,NIFTY50,2011-01-21,5696.5,[1.59533899]
3IINFOTECH,2015-11-23,3.97,NIFTY50,2011-01-24,5743.25,[1.60341984]
3IINFOTECH,2015-11-24,4.04,NIFTY50,2011-01-25,5687.4,[1.61740608]
3IINFOTECH,2015-11-25,4.04,NIFTY50,2011-01-27,5604.3,[1.61740608]
3IINFOTECH,2015-11-26,4.04,NIFTY50,2011-01-28,5512.15,[1.61740608]
3IINFOTECH,2015-11-27,3.95,NIFTY50,2011-01-31,5505.9,[1.59938758]
3IINFOTECH,2015-11-30,3.98,NIFTY50,2011-01-02,5417.2,[1.60542989]
3IINFOTECH,2015-12-01,4.02,NIFTY50,2011-02-02,5432.0,[1.61342993]
3IINFOTECH,2015-12-02,3.96,NIFTY50,2011-03-02,5526.75,[1.60140574]
3IINFOTECH,2015-12-03,4.34,NIFTY50,2011-04-02,5395.75,[1.67522565]
3IINFOTECH,2015-12-04,5.2,NIFTY50,2011-07-02,5396.0,[1.82454929]
3IINFOTECH,2015-12-07,5.27,NIFTY50,2011-08-02,5312.55,[1.83577635]
3IINFOTECH,2015-12-08,5.63,NIFTY50,2011-09-02,5253.55,[1.8916048]
3IINFOTECH,2015-12-09,5.15,NIFTY50,2011-10-02,5225.8,[1.81645208]
3IINFOTECH,2015-12-10,5.29,NIFTY50,2011-11-02,5310.0,[1.83896107]
3IINFOTECH,2015-12-11,5.08,NIFTY50,2011-02-14,5456.0,[1.8050047]
3IINFOTECH,2015-12-14,4.98,NIFTY50,2011-02-15,5481.0,[1.78842057]
3IINFOTECH,2015-12-15,4.53,NIFTY50,2011-02-16,5481.7,[1.71018782]
3IINFOTECH,2015-12-16,4.29,NIFTY50,2011-02-17,5546.45,[1.66581825]
3IINFOTECH,2015-12-17,5.03,NIFTY50,2011-02-18,5458.95,[1.79674701]
3IINFOTECH,2015-12-18,5.09,NIFTY50,2011-02-21,5518.6,[1.80664808]
3IINFOTECH,2015-12-21,5.09,NIFTY50,2011-02-22,5469.2,[1.80664808]
3IINFOTECH,2015-12-22,5.06,NIFTY50,2011-02-23,5437.35,[1.8017098]
3IINFOTECH,2015-12-23,5.07,NIFTY50,2011-02-24,5262.7,[1.80335861]
3IINFOTECH,2015-12-24,4.9,NIFTY50,2011-02-25,5303.55,[1.77495235]
3IINFOTECH,2015-12-25,4.9,NIFTY50,2011-02-28,5333.25,[1.77495235]
3IINFOTECH,2015-12-28,4.94,NIFTY50,2011-01-03,5522.3,[1.78170913]
3IINFOTECH,2015-12-29,4.79,NIFTY50,2011-03-03,5536.2,[1.75613229]
3IINFOTECH,2015-12-30,4.88,NIFTY50,2011-04-03,5538.75,[1.77155676]
3IINFOTECH,2015-12-31,4.85,NIFTY50,2011-07-03,5463.15,[1.76644166]
3IINFOTECH,2016-01-01,5.12,NIFTY50,2011-08-03,5520.8,[1.8115621]
3IINFOTECH,2016-01-04,5.18,NIFTY50,2011-09-03,5531.0,[1.82131827]
3IINFOTECH,2016-01-05,5.41,NIFTY50,2011-10-03,5494.4,[1.85785927]
3IINFOTECH,2016-01-06,5.51,NIFTY50,2011-11-03,5445.45,[1.87333946]
3IINFOTECH,2016-01-07,5.42,NIFTY50,2011-03-14,5531.5,[1.85941812]
3IINFOTECH,2016-01-08,5.7,NIFTY50,2011-03-15,5449.65,[1.90210753]
3IINFOTECH,2016-01-11,5.64,NIFTY50,2011-03-16,5511.15,[1.89311196]
3IINFOTECH,2016-01-12,5.74,NIFTY50,2011-03-17,5446.65,[1.90805992]
3IINFOTECH,2016-01-13,5.33,NIFTY50,2011-03-18,5373.7,[1.84530024]
3IINFOTECH,2016-01-14,5.05,NIFTY50,2011-03-21,5364.75,[1.80005827]
3IINFOTECH,2016-01-15,4.82,NIFTY50,2011-03-22,5413.85,[1.76130026]
3IINFOTECH,2016-01-18,4.41,NIFTY50,2011-03-23,5480.25,[1.68824909]
3IINFOTECH,2016-01-19,4.57,NIFTY50,2011-03-24,5522.4,[1.71739505]
3IINFOTECH,2016-01-20,4.38,NIFTY50,2011-03-25,5654.25,[1.68268837]
3IINFOTECH,2016-01-21,4.49,NIFTY50,2011-03-28,5687.25,[1.70292826]
3IINFOTECH,2016-01-22,4.64,NIFTY50,2011-03-29,5736.35,[1.72988407]
3IINFOTECH,2016-01-25,4.62,NIFTY50,2011-03-30,5787.65,[1.72633166]
3IINFOTECH,2016-01-26,4.62,NIFTY50,2011-03-31,5833.75,[1.72633166]
3IINFOTECH,2016-01-27,4.63,NIFTY50,2011-01-04,5826.05,[1.72810944]
3IINFOTECH,2016-01-28,4.64,NIFTY50,2011-04-04,5908.45,[1.72988407]
3IINFOTECH,2016-01-29,4.68,NIFTY50,2011-05-04,5910.05,[1.73695123]
3IINFOTECH,2016-02-01,4.74,NIFTY50,2011-06-04,5891.75,[1.74745921]
3IINFOTECH,2016-02-02,5.02,NIFTY50,2011-07-04,5885.7,[1.79508726]
3IINFOTECH,2016-02-03,4.86,NIFTY50,2011-08-04,5842.0,[1.7681496]
3IINFOTECH,2016-02-04,4.77,NIFTY50,2011-11-04,5785.7,[1.75267208]
3IINFOTECH,2016-02-05,4.85,NIFTY50,2011-04-13,5911.5,[1.76644166]
3IINFOTECH,2016-02-08,4.88,NIFTY50,2011-04-15,5824.55,[1.77155676]
3IINFOTECH,2016-02-09,4.82,NIFTY50,2011-04-18,5729.1,[1.76130026]
3IINFOTECH,2016-02-10,4.68,NIFTY50,2011-04-19,5740.75,[1.73695123]
3IINFOTECH,2016-02-11,4.34,NIFTY50,2011-04-20,5851.65,[1.67522565]
3IINFOTECH,2016-02-12,4.07,NIFTY50,2011-04-21,5884.7,[1.62334082]
3IINFOTECH,2016-02-15,4.28,NIFTY50,2011-04-25,5874.5,[1.6639261]
3IINFOTECH,2016-02-16,4.09,NIFTY50,2011-04-26,5868.4,[1.62727783]
3IINFOTECH,2016-02-17,4.16,NIFTY50,2011-04-27,5833.9,[1.64093658]
3IINFOTECH,2016-02-18,4.19,NIFTY50,2011-04-28,5785.45,[1.6467337]
3IINFOTECH,2016-02-19,4.1,NIFTY50,2011-04-29,5749.5,[1.62924054]
3IINFOTECH,2016-02-22,4.07,NIFTY50,2011-02-05,5701.3,[1.62334082]
3IINFOTECH,2016-02-23,4.09,NIFTY50,2011-03-05,5565.25,[1.62727783]
3IINFOTECH,2016-02-24,3.99,NIFTY50,2011-04-05,5537.15,[1.60743591]
3IINFOTECH,2016-02-25,3.96,NIFTY50,2011-05-05,5459.85,[1.60140574]
3IINFOTECH,2016-02-26,3.93,NIFTY50,2011-06-05,5551.45,[1.59533899]
3IINFOTECH,2016-02-29,3.95,NIFTY50,2011-09-05,5551.1,[1.59938758]
3IINFOTECH,2016-03-01,4.09,NIFTY50,2011-10-05,5541.25,[1.62727783]
3IINFOTECH,2016-03-02,4.12,NIFTY50,2011-11-05,5565.05,[1.63315444]
3IINFOTECH,2016-03-03,4.19,NIFTY50,2011-12-05,5486.15,[1.6467337]
3IINFOTECH,2016-03-04,4.26,NIFTY50,2011-05-13,5544.75,[1.66013103]
3IINFOTECH,2016-03-07,4.26,NIFTY50,2011-05-16,5499.0,[1.66013103]
3IINFOTECH,2016-03-08,4.41,NIFTY50,2011-05-17,5438.95,[1.68824909]
3IINFOTECH,2016-03-09,4.4,NIFTY50,2011-05-18,5420.6,[1.68639895]
3IINFOTECH,2016-03-10,4.45,NIFTY50,2011-05-19,5428.1,[1.69561561]
3IINFOTECH,2016-03-11,4.37,NIFTY50,2011-05-20,5486.35,[1.68082791]
3IINFOTECH,2016-03-14,4.32,NIFTY50,2011-05-23,5386.55,[1.6714733]
3IINFOTECH,2016-03-15,4.2,NIFTY50,2011-05-24,5394.85,[1.64865863]
3IINFOTECH,2016-03-16,4.22,NIFTY50,2011-05-25,5348.95,[1.6524974]
3IINFOTECH,2016-03-17,4.26,NIFTY50,2011-05-26,5412.35,[1.66013103]
3IINFOTECH,2016-03-18,4.29,NIFTY50,2011-05-27,5476.1,[1.66581825]
3IINFOTECH,2016-03-21,4.57,NIFTY50,2011-05-30,5473.1,[1.71739505]
3IINFOTECH,2016-03-22,4.56,NIFTY50,2011-05-31,5560.15,[1.71559811]
3IINFOTECH,2016-03-23,4.45,NIFTY50,2011-01-06,5592.0,[1.69561561]
3IINFOTECH,2016-03-24,4.45,NIFTY50,2011-02-06,5550.35,[1.69561561]
3IINFOTECH,2016-03-25,4.45,NIFTY50,2011-03-06,5516.75,[1.69561561]
3IINFOTECH,2016-03-28,4.2,NIFTY50,2011-06-06,5532.05,[1.64865863]
3IINFOTECH,2016-03-29,4.05,NIFTY50,2011-07-06,5556.15,[1.61938824]
3IINFOTECH,2016-03-30,4.2,NIFTY50,2011-08-06,5526.85,[1.64865863]
3IINFOTECH,2016-03-31,4.16,NIFTY50,2011-09-06,5521.05,[1.64093658]
3IINFOTECH,2016-04-01,4.43,NIFTY50,2011-10-06,5485.8,[1.69193913]
3IINFOTECH,2016-04-04,4.46,NIFTY50,2011-06-13,5482.8,[1.69744879]
3IINFOTECH,2016-04-05,4.29,NIFTY50,2011-06-14,5500.5,[1.66581825]
3IINFOTECH,2016-04-06,4.29,NIFTY50,2011-06-15,5447.5,[1.66581825]
3IINFOTECH,2016-04-07,4.32,NIFTY50,2011-06-16,5396.75,[1.6714733]
3IINFOTECH,2016-04-08,4.32,NIFTY50,2011-06-17,5366.4,[1.6714733]
